show_id,production_company_type_id
155280,5806
155280,16996
129085,18510
41171,21016
41169,179
41182,19797
41182,2043
41179,9055
132038,8224
132038,5973
157141,15057
85932,8169
117083,17760
204568,14509
233928,15905
233928,8740
233928,7559
155295,19266
85924,15330
40778,1106
155296,4451
155296,11330
157142,5261
200695,18271
107865,15295
100254,13521
97068,5744
97087,15295
157075,1034
117014,11703
117012,17877
117012,8913
117012,6559
117012,4986
146103,15890
29013,8955
87301,222
200693,4858
39664,9218
39664,15561
39664,10781
37717,19537
37715,20490
101114,9609
16888,20357
16888,540
16888,16875
97072,9659
154071,16756
224873,10164
231321,13948
109659,15295
82874,13648
94475,2447
94475,19552
94446,8380
94446,5092
71384,13701
71384,17125
71384,2264
71384,5977
146104,21375
94444,11460
108239,15295
108219,15295
108216,15295
121587,1582
85500,14946
154044,17347
97032,17758
97032,17184
23932,7779
23932,17213
23932,7831
23932,14257
204582,8666
95677,7747
108233,15295
139665,5275
139665,1367
91772,1604
114587,19781
27755,1906
128749,14653
128749,21119
233991,12430
53017,11330
13685,17624
223613,16756
107900,15295
233992,8374
233992,20000
37755,11
87366,206
41177,16370
204579,7820
128859,11549
128859,18860
233957,6233
128860,8748
97298,17368
91757,15890
205643,10894
13687,16987
101196,18231
101193,8473
101183,2056
97007,5564
97251,19921
224492,14976
27804,15514
27804,20357
27804,12860
27804,17169
42157,5179
39681,1925
101185,2056
45228,10350
117091,8636
117090,9033
101168,17371
11035,9825
11035,14154
11035,18461
53090,12814
71388,8156
71388,14622
71388,9005
71311,20026
109651,15295
109652,290
154084,3441
154084,1894
154084,585
154084,16505
154085,15022
16803,11286
109660,15295
109650,15295
203764,19543
82851,11566
117015,17505
131903,4199
71320,3170
72264,3703
117092,17505
82175,17859
1391,1297
104925,17079
104925,732
104925,10638
117017,6772
225868,20490
146108,17832
16812,18380
16812,14622
154072,19951
156673,3783
10092,12250
203094,919
203094,4722
203094,17289
197595,17965
94433,11469
69211,17192
209061,9443
136203,11211
136203,19797
136203,8306
136203,9572
136203,9055
157042,16157
11234,20730
205641,20757
97252,7935
82142,16509
197533,1093
197533,6823
85443,15870
97240,7296
204202,13343
197547,7638
11604,18718
11604,17213
224479,16353
197545,9837
197545,13359
16848,5261
130463,5536
205711,8266
156616,13051
156616,3241
156616,18972
16862,12654
231357,9893
231357,8969
231357,239
231357,9890
11605,17453
197518,9033
156102,2852
128055,2322
128055,18681
128055,16252
129073,6040
121590,8923
197519,3118
125401,5893
33918,14140
94418,15890
157048,14348
34217,15143
34217,14686
34217,9443
219651,15251
219651,9735
219650,7862
157040,12691
157040,15311
108217,15295
108218,15295
95683,15295
224808,7448
91709,401
156671,2339
157012,10439
212775,7151
136241,11346
109676,15295
231384,5077
82824,8935
231348,9055
231348,14124
231348,16955
231348,3546
154389,18078
154389,1268
231386,5346
108201,12646
203793,12750
203793,7415
63826,12023
91707,7862
156667,10164
91710,15890
103567,16013
156665,21270
156665,16983
91712,15890
34242,15870
209049,16509
69208,17046
82857,11029
34241,16597
204212,12691
157045,19423
225887,16551
11236,6573
11236,18461
97289,17859
205619,16652
197553,16693
197540,20228
197560,20300
204217,12750
205785,5259
136238,7862
225879,10014
156612,17779
156612,4308
14886,17117
14885,11416
14885,5261
129061,16190
63834,11186
109665,15295
109673,15295
97294,1050
97294,2044
97294,17039
109611,2347
109672,15295
219690,6290
156634,16509
154023,10894
234197,1050
234197,16996
129065,18510
197589,2026
205647,10894
205648,10894
231388,1781
197591,15215
197591,16547
197591,5088
197591,21086
197522,8919
109622,15295
234119,15115
225886,8666
205644,10894
205645,10894
125446,1925
205649,10894
109677,15295
225877,7832
225877,9942
128048,17560
82845,17348
97095,17505
121568,19736
121581,13241
156618,13715
156618,19217
129069,17466
129069,3261
129069,16551
82806,6112
37723,20490
157182,10060
125069,5520
200696,14595
129064,11700
109634,15295
155759,5771
117036,8388
117036,5265
231377,8559
107854,9069
157176,1675
96633,1643
37724,19535
37724,12159
37724,18449
205659,5393
205712,8266
154368,1084
155762,1455
109617,12017
197586,15295
57016,16313
157034,14800
11055,3381
231376,21169
231376,20932
205625,16362
81830,11330
117020,17505
202954,2026
81817,17217
37145,14172
35768,7415
114585,7164
109699,15295
209942,261
88667,18660
992,8849
34236,17825
197592,19848
109694,15295
117099,7677
117099,4961
117099,10481
109695,15295
117633,19086
197521,3635
224480,14944
224480,7379
34223,18561
205709,8266
155788,4840
154374,11547
154374,3772
34219,3578
205626,19085
197506,9364
197505,7448
85456,7807
197502,5611
205714,8266
108227,15295
109644,15295
203029,9055
232659,12023
94457,7072
94461,5303
94463,12194
94463,3919
156629,2308
156629,20757
156629,7693
33966,11112
109620,15295
37147,7415
108226,15295
156676,13
156676,1114
156676,7029
156676,14580
156676,6843
108224,15295
109642,15295
928,19537
16841,1297
232654,12319
109697,15295
232647,14336
201203,3746
94459,5345
232664,20144
232664,18287
130465,12475
127500,10202
109661,15295
153372,11255
221912,13094
221912,7942
155251,16984
155251,5282
114594,21375
25220,9209
232653,362
232650,9837
232650,15841
201215,14595
201215,2502
86295,14835
42724,2026
42724,8666
54102,14471
25242,3200
221913,21404
221913,10029
155238,13425
71354,6748
131930,19622
125826,16157
114581,21375
201225,2895
196700,14398
55500,4768
209910,17302
200757,4858
109685,15295
201980,17674
82267,11402
201977,1800
109696,15295
117631,20300
114580,21375
86288,16756
125853,9845
221924,11333
153324,15985
153396,13243
110897,17204
42702,8913
200752,973
95127,11304
153338,11547
153338,7178
95176,17505
209912,14595
201922,16321
42718,11703
155260,7415
155260,12510
209960,10608
42726,3451
95164,4199
85633,17016
209982,19377
201202,18909
109692,15295
132437,1752
85641,59
85640,9659
54382,9297
201945,2026
54376,869
85602,9659
53803,3926
223292,7406
223292,21003
223292,15278
223292,9037
223292,17125
132428,9730
132428,14541
85645,9659
221935,15174
207804,15295
72222,2680
207808,15278
207808,11063
207813,2026
72246,14398
72246,4409
72246,20425
221992,9837
223238,16509
201919,13567
201919,19217
117675,17859
114565,13
114588,12297
196662,13938
221915,19266
71540,14110
222977,2026
153303,9659
25222,11027
109689,15295
109691,15295
109690,15295
114586,21375
201997,17012
85642,9659
201996,10077
201996,15164
125852,8224
125827,11703
200776,12434
132499,20446
99944,13829
117676,15543
117676,20446
100547,2026
100547,7314
100547,12905
71530,19399
71530,9055
71530,2801
125834,754
200800,14473
153377,7862
125874,19394
200781,11140
95168,7164
71532,11913
71538,17125
71538,21214
221905,703
221905,19404
221905,15057
153954,2856
86142,9204
223242,6233
95112,9549
95112,13136
95186,1578
86166,387
86187,11744
85665,1529
35232,3307
132440,4733
24026,11454
82222,15556
132438,13977
223284,13
82281,10560
209956,19121
110891,388
86146,7722
153901,20228
233978,4904
200710,1118
153380,11703
200782,2026
95167,15566
71536,18913
71552,14354
223221,9183
223244,2183
153949,5839
153948,10403
153944,20144
42754,9215
95153,3419
117096,9364
221909,15174
153356,2043
71515,9055
71541,12814
200756,11995
207856,10924
202980,1074
121599,19266
49794,6408
139667,14983
202983,11186
202923,20000
40491,15687
71517,16233
200753,21250
200753,15433
200753,15443
200753,7044
200753,12073
200753,8846
125829,20446
153325,11286
35217,8179
153349,4733
153349,16289
153348,4172
112599,3653
125877,8044
153375,7862
153367,2043
200763,19847
86181,17892
86168,13350
86168,18596
86168,2342
132413,11188
200788,13
125876,9055
223210,9428
223206,2607
132452,9860
86174,20668
125899,134
31609,7238
121019,11330
125900,10318
112512,6981
223247,20426
112501,16061
112501,5494
112501,13335
95189,14902
207879,20000
202925,14760
16817,1480
109633,15295
207857,4943
207859,17302
202979,2026
156632,12192
117089,11703
117094,14917
153322,8044
128413,10193
95155,6746
91771,3983
91770,1604
128012,12748
95177,4176
25290,11013
25290,17861
153393,7749
153393,20648
203033,10164
203023,21629
203022,4043
203022,20582
203041,9837
39163,9995
234109,6485
233926,11311
204584,10667
204584,13479
40783,8463
128843,10625
128843,18681
128843,2026
128843,12905
233905,14493
40717,12932
40717,14153
233959,9368
114000,16256
114000,2443
233953,16551
108235,15295
97050,12814
203044,16551
203016,3911
203016,15251
110819,20446
97089,11547
97089,4316
97089,8479
97028,15295
23574,8220
23574,1778
217829,11330
33598,8453
33598,16410
33598,17039
33598,21003
217827,7811
108223,15295
209979,11402
231373,9837
109630,15295
216587,13
216587,15203
117010,15576
203035,5056
203034,8572
203034,527
216509,20140
216509,12066
153996,11029
85676,17345
49628,17654
216529,18519
216502,14415
216502,11268
111154,17817
216504,16469
53892,19945
109643,15295
85627,21407
85678,5839
53826,6203
217831,1639
217831,18550
217831,17659
39141,12691
108240,15295
200723,11890
109632,15295
233952,16551
128854,8685
200768,6317
200768,17314
39137,14123
39178,19537
97002,5564
216585,13539
200722,9829
71343,12692
233966,2071
233966,16401
209929,16089
209961,8666
128820,17361
128832,3652
82207,16370
131951,11703
25294,16899
209916,15949
209902,15870
209902,18725
209902,741
209902,11227
209971,8690
204594,20746
71350,17385
71331,14454
108222,15295
202924,20000
95657,17012
27711,13625
108237,15295
109624,15295
109662,15295
109663,15295
95642,15890
95642,10057
85482,16913
85482,11080
40780,15687
109669,15295
128821,9474
233912,9368
233904,14509
216582,17771
216507,16996
216507,12462
216583,9368
95627,7010
82211,8630
39187,7511
39187,9987
39187,3654
39187,18948
39179,747
216560,17771
233901,17060
233901,20119
216580,13765
109631,15295
203720,4035
108473,16215
20913,2188
154060,14695
113925,15195
131969,6811
146176,9691
154018,9837
154018,4178
154056,15477
108236,15295
108215,15295
154009,5747
154009,17169
154009,15878
209934,19861
86019,12226
156685,20181
108220,15295
154013,8423
40473,15295
233923,8735
233977,17882
201908,17012
54396,19571
54396,6279
71353,13232
121059,20119
40799,21016
82201,17092
109693,15295
14594,11
114583,5839
117632,2898
55470,17505
117630,17505
117629,19097
117625,8236
131952,17505
204573,21375
129074,6519
146178,9837
121592,3141
121592,21533
201232,7496
117680,16509
114584,9385
131977,2649
97016,15174
14559,6665
156692,8666
108214,17505
109681,15295
108238,15295
154011,3051
14517,19537
14501,12775
113928,4061
40474,10760
40474,6647
235847,9368
128764,8975
128764,11405
156602,14509
109628,15295
109680,15295
85497,8746
85497,3983
108245,15295
225374,19532
201974,14509
130135,2134
109641,15295
129076,19085
14564,13672
201995,2361
201995,7441
231394,15752
231394,6715
231394,13051
36307,8725
85693,2043
85682,4318
234189,1767
108232,15295
132799,8813
132799,19404
132799,19395
132799,21598
234102,3159
156645,3783
14508,21335
121044,17505
131938,2026
52045,16092
71370,7990
71370,16887
128792,12686
14546,7416
231408,10933
231408,16058
225373,21057
126290,12298
201933,2026
212497,14654
130132,18020
201932,16321
85695,8281
85695,12814
235809,4703
235809,16126
85670,11642
130133,8169
161155,8607
201994,17710
201994,1662
201990,15227
201976,5865
233939,14509
212476,11346
52026,12139
69385,17505
69383,12344
112885,13091
52042,16092
34103,17599
34103,3498
34103,9846
225399,16955
225399,15911
219887,11561
219887,14273
219887,11209
219884,9810
130200,5450
112899,1398
90692,15295
219837,15295
30687,1925
83491,9837
221694,20490
219855,20144
55187,16051
235820,4304
235820,19179
107835,10935
107835,10112
113584,10998
113584,11700
128331,14483
215697,12226
169589,13
169589,14720
169589,14534
169589,8318
234906,1858
234906,3787
101249,10028
212495,14237
118538,4176
118537,14917
219866,21059
219840,14172
219148,13464
112061,11549
152254,8426
152254,6601
229612,472
98865,15363
201095,12440
201091,6770
98871,21100
98873,11175
98875,19820
101228,13146
211586,19298
211586,11468
211586,2950
219835,21341
118553,16337
95865,10367
83386,7966
83386,9329
83386,3586
83386,13645
83386,18353
225378,1151
225376,19532
211588,2026
219897,16753
219897,3670
219858,14509
90484,20929
83492,1200
212462,19759
212462,8534
201301,20557
101297,8263
132605,16422
195308,3652
195308,11971
235856,16321
235856,3238
211600,7911
128304,4915
128304,347
128304,3746
128304,13540
225375,19532
195380,17674
195380,17857
234921,5650
234921,6145
234925,11330
197374,11700
83483,21132
213250,10137
64606,14762
64602,11267
95847,1076
69338,10290
235851,8123
235851,3729
88354,5240
211587,11468
211587,2950
235810,14885
212499,12711
212499,5922
212499,11879
235855,14707
41501,10916
88355,13817
88355,20286
88355,3054
52036,16092
212490,9183
17259,8666
98810,1050
228299,10894
223438,14195
212458,3258
212458,1099
219836,19537
201092,17624
88203,14573
235869,17016
130136,21629
219880,13
95833,9807
98870,7618
139194,19545
139194,16321
219111,9368
201099,17010
228416,20591
37480,9026
107702,5232
138667,10017
138668,8011
213020,19537
125031,1925
219832,14036
223405,9659
107706,3391
112898,12509
98862,19873
98862,16039
219112,21439
219112,16996
23333,18571
101250,2026
88283,20642
40157,2834
40157,9189
40157,6209
152266,2898
139128,11330
17268,15987
113557,11330
113550,3178
107864,15295
111723,19138
111723,6095
111723,3667
111723,20300
111723,8315
111723,3954
111723,2659
98824,2089
98825,4510
223489,843
223489,7191
223489,20170
213029,19596
122906,21375
122906,2603
85203,3442
107748,19958
98853,16996
98853,12224
228589,2043
228589,3728
112892,19969
112892,13443
155430,19509
155409,11623
155409,16540
155409,20585
155409,696
67124,15538
122901,6569
228588,14040
122980,3783
228964,15890
98858,18788
88281,7164
195399,11703
112884,19537
201766,17269
152256,4367
152265,14497
213070,15295
90470,5839
101296,12224
58062,5261
130403,7390
87375,19632
127082,9422
157201,16780
157201,10298
101267,15092
213011,10801
45271,5437
155776,14982
196654,16582
157192,9443
196647,16582
234916,2174
57004,9603
56730,14637
197539,14134
197539,13521
196677,9089
101207,12462
101288,16081
201094,15295
53174,16092
195306,11879
132603,10974
132603,17378
223434,14509
223434,13302
234910,2195
132648,2188
113534,10920
10452,17511
45284,17877
45284,8014
45284,15475
111725,3546
213062,824
215084,9368
215084,6995
122918,17579
88285,9385
215699,15890
101284,16410
19628,10554
100252,11162
228939,12287
72956,16212
228941,18997
218332,6379
130484,21020
50384,3926
232165,9837
100277,233
228987,3783
58024,9689
81841,10805
81841,4913
81839,1432
81839,15340
67112,14097
96664,11311
221021,9837
197537,6001
81835,1157
223620,18689
100272,5531
50386,16092
53163,12329
41130,8665
113593,20469
113593,7125
122937,14509
122937,10822
85939,20119
58007,17551
130402,8653
228906,21250
88619,15890
232166,16882
232166,10419
232166,3546
27517,14084
113596,14138
216292,675
27545,5261
132011,10637
132011,474
228989,1925
223698,16756
113669,474
72912,16377
72912,17505
72909,19217
221089,14638
232110,2277
232109,17315
72904,16823
72904,10966
72904,12496
94932,16756
94957,10053
221083,16301
50371,5884
122985,15295
221079,21086
223697,16756
225411,15295
45276,20179
119263,13474
235346,21375
213043,15278
122968,12717
235840,11061
235840,4054
235840,19601
235854,6233
235854,18687
228969,11641
130480,10352
225408,11680
225407,11298
101113,16175
101113,8315
225404,3374
101110,20300
101110,16175
101110,8315
223608,9891
223608,16505
221024,15890
83337,5839
66552,3000
195317,2036
195317,19266
1860,20490
101139,10112
94785,9246
94785,1547
113516,13069
130199,9364
130198,1414
130129,8169
70090,15871
70090,13776
70090,16887
219118,19269
72923,841
122971,4733
113568,9067
235895,16579
216298,13076
83361,7164
155480,14857
84998,7029
84998,20300
84998,20280
155412,9105
113590,6265
113590,13708
107834,15340
72955,12329
219841,15278
228961,3424
27216,12860
27216,2876
37477,14509
19644,17727
19644,19266
19639,8481
19639,1304
27600,2994
19682,12829
223412,2043
235894,17818
235894,4535
88603,15890
219842,16126
19641,12775
82349,7623
82348,19054
82346,14509
82340,2606
235850,14471
212418,11181
212418,13014
212418,10936
107893,15295
27557,12691
27557,340
5078,21335
84997,3761
84997,2043
211585,19298
211582,16321
95843,20923
37490,2026
219873,13521
118539,822
118539,5950
41502,3342
83360,9364
84986,9837
122991,21375
122991,18786
113573,508
125081,2754
84999,9520
112866,11125
235826,16321
107894,15295
83347,4973
223482,15295
83498,20262
84946,7415
83357,15231
83357,6943
83340,5839
94786,928
94786,16652
124212,15466
234251,7415
40101,19951
72953,10299
60897,4337
233022,9096
118878,1818
234202,3440
233025,9096
216964,14778
216987,15657
233030,9096
120375,17145
66571,5223
130121,15170
27505,20368
74634,18500
130124,6801
83336,1200
122988,21380
122932,3965
122932,12426
228986,8029
228986,4996
228986,17769
228986,7417
228986,17479
83393,1362
155416,5158
223497,5393
130194,20887
83496,5573
83496,7718
83496,7966
83392,7164
83495,15766
130192,10894
83338,1753
83338,17054
94512,9059
94512,8565
234235,1714
233024,19632
120391,20317
120391,508
114735,16756
233333,20000
213071,7402
216297,15667
235891,11422
235891,5868
235891,19170
235816,19256
235816,4535
235816,7223
235815,13040
235814,14307
130186,15419
219849,16391
219827,4617
219827,1636
219821,16152
219821,6777
233798,19065
233798,3362
125082,1141
125082,19991
113598,14916
234218,15295
68991,4611
90465,16756
218391,1816
234237,4761
112006,1398
112006,21375
112006,12434
112080,15295
112079,15295
228591,14040
218360,19266
74614,11477
94916,15295
228583,14040
72966,15890
233026,9096
234229,16840
218354,20602
229654,789
229654,6221
229654,16188
229654,16256
75188,11549
233059,4535
233059,16505
222252,16756
202419,20736
233372,10937
124238,1508
234688,13873
234688,2044
234688,2043
234688,21003
15441,15295
195866,14738
212381,4043
212381,18405
212381,17125
124227,2606
229639,15295
216959,508
234652,14471
234653,14471
93586,15890
229693,19094
229693,9592
51056,19086
233329,15890
114730,5894
222206,1015
222206,11936
222206,13626
222206,16301
222206,19086
222206,4235
124423,11255
218327,10113
234282,14509
233018,14398
208282,11851
68986,5479
234265,16353
114743,2191
234254,20003
218321,9837
234654,16748
208284,4713
208284,14420
208285,9863
233027,9096
234217,12138
234693,21100
52669,19240
68967,10552
228595,14040
229647,12654
229647,15511
201782,8607
228529,12896
228529,15110
228529,11417
234253,19951
94552,13428
201786,9851
98021,20446
68914,17414
234294,15534
94532,15890
216946,15657
233391,6853
233391,7629
94543,12753
11938,18634
75599,6615
75599,10277
222205,19537
228586,14040
228585,14040
124219,5839
216947,6751
233029,9096
233360,15968
114724,15295
229664,6883
229664,8541
229664,15152
233003,18313
233003,8805
87812,7935
94509,11858
218339,15295
40175,4768
122497,3045
229620,6678
94589,3431
233019,13783
233019,8903
233028,9096
218390,20029
218390,1816
218390,911
122447,2770
112027,18199
122440,1925
94557,1080
11907,16961
234257,16206
229699,15228
215650,9656
216950,20018
88234,14398
120382,9942
120382,7832
120382,9193
114726,7164
88212,7164
88212,1829
201787,1644
93589,15890
98009,13317
114797,20932
228584,14040
112038,16756
94563,18779
228598,19564
124222,2606
233364,15406
218376,11619
218376,1816
112095,16195
112095,18565
112095,7104
216940,18431
216940,11016
216940,19586
234259,72
234277,21000
219200,21482
222294,11356
222294,8873
222294,8481
222294,15141
124228,5839
233347,20693
233347,7402
233346,2026
234204,17835
234963,196
68918,19462
68918,19246
112002,14509
112002,15129
229635,8459
229641,2168
233376,19266
112040,15295
68972,4038
93585,15890
11987,16974
222254,20811
114747,14840
216954,15295
124235,5894
124236,16992
209569,15835
139112,15295
233319,5378
219196,2043
51121,10049
219187,2043
114727,13755
219180,6195
134617,16157
139181,16321
139181,16110
209567,19097
207491,20695
215661,16509
88228,12462
88230,21375
53114,12406
234988,16575
209576,15295
233396,11420
233394,2585
202440,4237
233341,19026
233341,15311
233341,5094
222298,8249
138616,7795
222293,20490
222293,18941
222293,2262
233342,21375
234983,5774
234983,10368
234983,11330
234983,11856
234983,2863
55110,3188
233392,1827
216277,6036
212397,368
114752,21478
114752,6429
234275,20711
98081,8611
124234,14934
138605,19868
234984,5379
124103,587
233390,1664
233390,10516
118814,11703
207484,16501
207484,3652
207484,1172
202437,4612
51052,17505
51052,18180
114728,10560
233324,13737
233324,8666
223079,5636
124474,17505
218372,10639
90477,7862
209570,21494
234263,4733
124229,2606
65736,10745
83394,13
36945,15295
152257,4445
90466,4087
233344,13911
120394,12763
98018,17679
228597,373
234260,7362
114720,16496
114720,1059
216937,14302
216936,10560
51030,14471
209590,16956
202446,20581
233397,14324
124221,2606
207489,17012
234256,16392
222204,8065
222204,4202
222204,21054
67185,7164
101247,12462
233378,4698
219192,17474
122465,16301
94506,11623
94506,18027
94506,11240
94506,2966
234255,15841
234272,15731
67128,14567
90500,5839
219070,4389
130161,16571
130161,3468
130161,16527
65729,14470
234929,20757
132643,17539
83399,2261
1968,1667
234250,21256
42130,15866
74616,8666
93600,3783
219010,9476
40189,5511
70098,5040
70097,2586
27569,18561
90404,5839
48084,8648
228907,9364
228959,20418
228957,8284
228957,349
228957,8809
125014,1925
225448,11330
113542,8889
113542,20297
122911,17579
213042,15278
118894,11703
82319,17505
81855,2740
81854,10718
70096,16477
48088,6523
48088,7509
122942,19951
125012,227
83396,9364
81872,14509
81872,13302
90499,5839
101234,9845
101208,13654
122494,1496
122493,11700
223435,16104
118836,914
101206,8669
48080,17498
122949,687
122949,9412
229614,19746
155473,13521
201759,2026
216986,15657
225447,15405
225447,4375
113537,3635
228477,20349
228477,13311
228477,6401
228477,18956
122409,16509
118881,16817
118881,11313
22225,17998
87823,17505
234225,21013
125017,1925
155421,14460
94791,10530
107886,16433
155429,10404
155426,8665
125006,13359
42107,16561
132015,20723
82320,9364
228476,7312
228476,16444
213060,18295
213060,5220
94790,13434
94790,19706
94789,13434
94789,16652
1575,13762
1575,21038
1575,12629
1575,9972
213046,20783
213046,20314
36995,6555
90498,5839
215085,10801
215087,11879
90497,5839
75198,13040
155436,9837
101212,17564
132649,10257
124498,4858
122907,17579
228468,17603
228468,11154
122909,9659
74653,16509
98843,16996
98843,2528
98826,9413
130170,3835
122905,1052
2078,1363
2078,5278
113535,10920
107899,15295
107898,15295
107897,15295
225451,3950
67184,6522
74627,21476
74627,16242
101232,20446
67193,601
111732,21169
216991,15657
27596,10567
219034,796
75172,2043
75172,13167
75173,2043
225433,7117
122948,17505
132608,4845
132608,5204
101216,18705
101266,18975
122408,16509
118896,11703
118893,11469
132621,12138
101270,9930
101270,17512
223500,17358
223500,10643
223500,20179
138666,20491
155411,11330
118886,17505
27507,18461
40138,17104
201783,14509
112067,7576
101239,17331
112036,15295
233049,14307
122460,21106
122460,7380
229619,3746
229619,3307
229619,16072
229619,6877
229657,12436
101271,19266
101271,9233
101271,6906
132666,21356
132650,15311
218362,2026
114716,9364
229655,20464
90425,15949
90463,16301
124484,16989
124484,17402
195301,19339
195301,18113
234284,5839
112026,6127
112026,12438
112026,14017
118862,20426
234239,11808
122445,15890
233013,5998
233013,12814
87808,13690
101211,7164
122411,15295
138623,11330
138623,21169
138623,4146
228535,19805
87834,7164
87834,3373
216985,7312
233008,16880
233008,11142
233020,9096
36988,16494
94560,3835
94556,16987
94556,12717
94556,6751
87837,7164
201758,2026
94548,11505
68994,10920
233325,8666
233325,2040
112610,13348
90415,4597
122943,19951
132647,20144
132647,9837
112605,8074
98894,760
98894,18221
132665,5839
138633,12691
118828,19086
118828,11304
122433,12514
118883,11639
118883,7590
138679,14295
122941,16410
122424,16509
138688,8593
138688,8873
138688,4324
5056,14398
138625,9984
228295,15892
228295,2575
228295,7900
117368,7722
117367,14617
213000,10638
138620,2314
138620,9224
138620,6559
138620,7438
132690,13
101241,5034
101241,12770
122498,9069
122498,8666
132656,7023
132656,17786
233014,6166
233014,15086
223404,9659
36974,12748
90426,16353
85214,4143
85214,6523
90464,15474
101256,1483
101256,1039
216968,18180
101203,10805
132674,14750
132674,9835
132674,14720
132692,15311
122437,16509
122432,4025
122432,6701
87818,5839
130529,7770
130529,8870
99199,21202
217439,18948
87813,5839
234212,7981
233050,19266
216996,2026
216996,12905
118832,2323
233012,16756
234285,14509
218333,12226
218353,2243
218352,12338
228600,18933
88627,15890
132004,16258
117342,20900
111306,16756
80675,15311
139596,9659
78379,13186
88620,12226
88631,2026
88628,9942
88622,15890
225473,11700
107621,12149
127467,9044
227138,1201
7514,20490
44599,15295
29124,18213
99077,18839
101684,10823
90740,18051
107613,9033
87021,19632
204291,8
204291,16505
107614,11700
96955,9489
117364,18432
99082,18008
226317,8263
226316,6704
111353,19266
117326,11009
80667,12691
80667,15311
136367,19061
212957,15251
212957,16118
212957,9349
212947,4128
113676,6697
100262,4807
126252,12577
101691,14552
101639,16756
229465,16592
227101,8156
227101,4463
97471,16987
111373,9445
111373,341
130138,17841
130138,20368
225454,3170
221697,12514
30234,8666
225453,3170
225453,7722
204273,7415
126230,1200
113633,12088
227142,2640
117389,1965
96904,13731
96904,16410
232686,9837
227153,12549
226315,13340
156885,19956
229463,20426
221631,19266
126235,3635
226306,15295
96923,16756
227119,14509
111347,15131
126246,11469
215132,19532
126222,9659
221612,15890
221612,6413
215134,6995
215134,7719
215134,11206
113608,20615
156874,21169
2313,20490
227116,14923
111310,8666
97469,17092
97431,20446
96933,17282
96931,10583
96924,15295
227102,9631
97445,8666
227155,9837
96957,7791
117311,765
156897,19419
156845,3911
99095,9837
156895,18184
1079,3872
215109,19853
215109,15245
117307,19246
215123,21375
226318,12329
15709,20162
15707,19576
117318,2347
7511,15295
99186,16996
212935,9659
226321,9837
156893,12514
156893,13641
156893,2439
156893,18427
113629,3136
155716,12691
126249,19266
77605,8861
130447,20536
117309,17801
107620,7164
2319,1923
2319,5337
117305,5916
204261,2026
221665,14509
14818,10768
72931,16576
100266,16840
100266,19812
228437,14631
228437,4539
228437,7055
228437,9528
228437,4120
228437,17944
228436,6863
197514,19333
107649,5839
221653,19537
221669,15278
221611,14509
221608,19537
204281,7207
107610,4100
28184,7529
204283,6902
107655,16496
204298,20426
126233,19106
126233,17147
77620,14967
77620,20140
101166,17371
72943,15010
204267,15295
8776,11786
8776,11454
55413,9876
126275,9837
221684,20144
221641,12435
221654,8666
126234,3091
221691,21504
221690,13754
155791,15890
94972,15295
55421,10159
69302,11703
126274,11240
106512,16323
101142,20272
101142,19316
101142,13521
221672,7448
221672,1683
221670,11147
221670,11943
107645,13754
107645,5280
204286,20159
235889,15117
221637,2026
221637,5402
221635,13754
221635,20692
130117,19919
228488,9786
100276,15278
100276,9762
221622,7448
221622,1683
126232,9033
228433,4770
228433,14733
221688,75
235886,2897
100279,15278
100279,7722
100279,11810
100279,17284
221619,17308
221619,8183
235874,8236
221678,13416
233751,624
131307,16321
157250,12874
157250,20766
228500,21126
107642,9364
126241,15543
107639,10983
107639,4891
221615,6233
9659,9463
9659,5098
9659,15195
9659,14509
9659,9443
157279,7833
157274,10293
74695,7382
119540,7722
119540,12097
157239,14040
157239,13026
157238,20228
233755,10253
233755,2009
55410,9785
55410,1895
55410,8329
221658,17168
221658,16996
221658,7546
221658,19246
221681,10846
219099,19537
221621,230
126231,9033
130141,6471
130141,4630
204278,11805
204278,8380
232196,19868
44111,16410
101143,6233
101152,11700
2696,21335
2696,18461
34187,17692
34187,15744
197380,1581
83821,4733
101145,4900
101145,13164
101145,13754
204280,14686
113670,2026
113670,10553
113670,597
113670,5202
113670,11125
204246,2026
100285,2964
100285,10113
204249,2026
157234,18504
157233,12190
157278,18329
157278,12533
222383,13050
222363,7394
222363,19870
128397,7862
119542,12533
130408,5197
9612,1925
37230,2026
90629,8543
131399,17308
119545,11703
119544,11703
52059,7301
233791,8763
83401,7055
126291,3653
126291,17200
156164,14654
196658,16582
196656,16582
85914,10121
86208,2404
201281,5833
131886,8748
10908,10436
83808,7722
55469,3341
55487,2385
157241,19266
213224,4335
213224,9698
213224,9454
37249,7797
9656,19246
9656,8502
85983,19766
85983,15165
85982,17446
232608,14323
155712,6035
118569,20446
118569,16823
118596,11469
85959,17498
85959,7072
85954,14394
85981,9774
201294,10853
233789,21256
37268,12846
86211,2026
86211,21375
118599,13784
118599,21361
233782,21003
131335,17161
131335,5846
85984,3835
90647,12477
90645,11396
223240,734
118568,17505
233778,17192
232698,3549
232697,15170
232696,5261
232614,7862
232601,8992
197353,16639
212443,18880
156200,6901
131375,6353
157226,2355
125064,15111
125064,6999
233750,7415
9652,19812
86000,5402
86000,2026
125052,15058
131384,16505
131384,3770
118577,16996
118577,1050
233740,6673
118591,3424
233779,3416
85960,15295
