vote_count,vote_average,show_id
249,8.446,61670
249,7.5,42280
249,7.229,3470
249,7.7,67230
249,7.171,21755
249,7.924,2719
249,6.91,95665
248,7.101,2410
248,7.4,153519
248,7.911,12614
248,7.19,152483
248,7.8,62084
248,7.0,5028
247,7.4,82791
247,7.198,112077
247,7.804,15114
247,7.891,42350
247,7.512,87050
247,7.968,4459
246,7.091,88512
246,7.26,81747
246,7.28,99509
246,7.419,133086
246,7.4,8624
246,7.7,79593
246,7.159,67752
246,7.978,83050
246,7.126,15822
246,7.62,6549
246,7.535,67861
245,7.2,109330
245,6.8,93826
245,6.606,39336
245,6.749,83981
244,8.029,80477
244,7.35,39279
243,7.665,764
243,6.8,39331
242,7.11,70485
242,7.769,136322
242,8.0,153411
242,7.857,37305
242,7.882,96571
242,7.337,64433
242,8.1,7217
241,6.481,100444
241,8.1,73946
241,8.1,44856
241,6.649,81532
241,8.0,62227
241,6.741,104108
241,7.0,94413
240,7.96,92053
240,8.265,80671
240,7.906,10331
240,7.84,89572
240,8.165,70540
240,6.71,2685
239,7.8,88045
239,7.13,105849
239,6.866,4385
239,7.732,78670
238,7.975,32871
238,7.41,85948
238,7.924,89852
238,7.54,134373
237,7.021,90972
237,8.211,33428
237,7.2,53606
237,8.074,4278
237,7.344,113600
237,7.774,43901
236,8.216,19849
236,7.104,70391
236,7.794,72350
236,8.182,101591
236,7.68,1068
235,7.63,4357
235,7.555,634
235,8.5,87432
235,7.274,40290
235,7.6,86340
235,7.8,63418
235,8.153,35016
234,7.872,70215
234,8.2,74094
234,7.7,69158
234,8.199,75123
234,7.5,86686
234,8.502,91801
234,6.038,59941
234,5.652,4551
234,8.0,72
234,8.509,61461
234,6.9,2370
234,7.536,32815
233,7.09,128010
233,6.335,35339
233,7.167,72615
233,7.785,70128
232,8.351,129478
232,7.7,122623
232,7.817,158916
232,7.763,61864
232,6.588,60685
231,7.6,46619
230,7.622,81290
230,7.7,3845
230,8.4,61192
230,7.815,18520
230,7.222,75663
230,6.889,61335
229,8.504,21650
229,6.788,41691
229,7.832,49471
229,7.277,67419
229,7.707,24106
229,7.8,79251
229,8.2,121078
229,8.05,9343
228,7.379,11279
228,8.474,74081
228,7.338,122530
228,6.9,32608
228,7.702,128095
227,7.5,46616
227,7.667,95205
226,7.8,77567
226,7.4,114503
226,7.808,2973
226,7.383,2593
226,7.6,110637
226,7.324,19544
226,8.027,36983
226,8.281,90
225,7.0,2275
225,7.149,61555
225,8.0,42511
225,7.733,95480
225,7.6,3016
224,8.5,96150
224,7.328,60556
224,7.676,64752
224,7.679,4330
224,7.063,67487
223,7.906,60833
223,8.372,8724
222,8.3,114547
222,8.106,66496
221,8.174,87428
221,7.9,78204
221,7.575,15804
221,7.2,61692
221,7.362,127635
221,6.975,2408
221,7.054,86550
221,7.916,99583
221,8.2,34791
221,8.041,203085
220,7.398,111800
220,7.4,100010
220,7.75,10821
219,7.801,115645
219,7.0,103505
219,6.959,97754
219,7.575,87104
219,7.973,76122
219,8.062,124271
218,7.619,40546
218,7.245,85385
218,6.583,68006
218,7.938,2416
218,7.454,2188
218,7.594,93693
218,7.752,12786
217,7.136,2985
217,8.385,38603
217,7.588,45997
217,7.7,82515
217,8.369,99777
217,8.435,93256
217,3.532,126725
216,8.458,108291
216,7.1,1220
216,7.5,2286
216,7.611,72787
216,8.454,111819
216,7.9,553
216,7.972,76148
216,7.752,1032
216,7.227,129677
216,7.826,3796
216,8.262,35338
215,7.3,1269
215,7.272,2263
215,7.919,62742
215,7.128,66894
215,7.365,36994
214,7.942,114892
214,8.0,122194
214,7.582,61585
214,6.53,3518
214,7.026,502
213,7.1,85586
213,7.514,103913
213,6.876,93716
212,7.594,112166
212,7.7,96346
212,7.6,2005
212,7.528,79340
212,7.007,7354
212,6.408,3461
212,8.302,106519
211,7.611,113246
211,8.145,12406
211,8.175,114161
211,8.491,87461
211,7.294,83949
211,6.95,78950
211,8.237,124800
211,7.218,1310
211,6.5,1795
211,8.555,333
211,7.882,530
210,7.262,79048
210,7.624,93454
210,7.843,82369
210,7.5,71673
210,6.976,99356
209,7.632,60804
209,8.624,74313
209,5.572,90755
209,8.287,61456
208,7.613,60557
208,7.9,1554
208,7.423,10079
208,7.663,70824
208,7.1,87956
208,7.611,205442
208,7.082,103302
208,7.488,1921
208,6.772,32709
207,7.234,39957
207,7.56,167
207,7.841,71722
207,8.4,79061
207,7.988,128113
207,7.541,41956
207,8.258,8974
207,7.643,91520
207,7.145,6547
206,7.3,58457
206,6.7,119105
206,6.558,44549
206,8.109,3215
206,7.8,102904
206,7.444,101918
206,7.558,106754
206,7.2,105904
206,8.442,62568
205,6.495,63770
205,8.32,157744
205,8.385,90870
205,7.39,70798
205,7.573,210916
204,7.5,102712
204,8.162,99080
204,8.074,42912
204,7.659,87049
204,6.206,66789
204,7.833,87017
203,7.951,77939
203,7.313,95612
203,8.227,101972
203,7.488,76438
203,7.298,46157
203,6.786,127581
202,7.198,120734
202,4.946,10160
202,7.2,57276
202,8.178,196614
202,8.5,99489
202,7.906,114466
201,7.4,13555
201,7.9,67272
201,8.44,210942
201,6.908,72792
201,7.0,62196
201,8.052,58956
201,6.249,42878
200,8.028,88367
200,6.423,18202
200,7.7,19588
200,7.065,76303
200,8.5,85349
200,7.188,66551
199,8.5,91425
199,7.424,31078
199,8.2,95215
199,7.2,94515
199,7.1,501
199,7.128,69088
199,7.44,64852
198,6.902,135864
198,8.2,66082
198,7.258,92209
198,7.215,4602
198,7.934,40403
198,7.364,97861
198,8.02,88805
198,7.116,32415
198,7.79,50035
197,7.632,88408
197,7.7,31718
197,8.279,97525
196,7.964,38165
196,6.783,113178
196,7.4,7537
196,5.645,987
196,7.753,102321
196,7.4,42368
196,8.49,117378
196,7.681,8514
196,7.79,3797
196,6.908,103465
196,8.0,75775
196,8.2,17638
195,7.4,496
195,7.1,129418
195,6.872,119279
195,7.685,34014
195,8.146,44264
195,7.7,107775
194,8.041,32368
194,7.642,15489
194,7.034,66023
193,6.948,126254
193,7.026,71146
193,7.969,209167
193,7.135,39468
193,8.49,81318
193,7.034,3579
193,7.591,63441
193,6.808,99807
193,8.469,35894
193,8.127,72509
193,8.109,88974
193,6.653,500
193,8.096,43270
192,6.974,121710
192,6.229,19997
192,8.094,94795
192,7.357,79126
192,8.1,68814
192,7.047,93265
191,7.584,114502
191,6.9,31631
191,6.819,478
191,3.901,1871
190,7.632,11245
190,5.958,61811
190,8.3,1043
190,7.595,88166
190,7.992,34376
190,6.9,93394
190,7.387,99610
190,7.2,126164
190,7.434,63648
189,6.069,43720
189,7.585,65493
189,8.41,127529
189,7.354,100226
189,6.249,4626
189,7.526,61744
189,6.939,2389
189,7.23,384
189,7.27,62745
188,8.191,37527
188,8.314,99047
188,7.96,2730
188,8.106,5303
187,7.281,94167
187,7.968,5622
187,8.0,81114
187,6.968,12117
187,8.053,799
187,7.3,91445
187,7.356,114925
186,6.9,62117
186,7.997,1069
186,7.36,61398
186,7.374,1931
186,7.505,95202
186,7.785,77601
185,7.416,91725
185,7.403,122066
185,7.3,89287
185,7.941,93166
185,6.33,32730
185,8.392,62450
185,7.8,2211
185,7.541,10400
185,7.019,30773
185,7.976,45579
184,7.5,39793
184,7.476,66053
184,7.625,37632
184,8.128,1487
184,8.043,32209
184,7.4,118924
184,7.7,82328
183,8.41,99654
183,8.377,95599
183,7.806,116799
183,8.085,33841
183,7.216,66310
183,7.016,9156
183,8.025,85940
183,7.8,17937
183,7.617,14755
182,8.088,36581
182,7.8,5273
182,7.206,44169
182,6.0,37678
182,7.121,106238
182,7.173,380
182,7.179,42272
182,7.668,103409
182,7.038,127445
181,7.953,86189
181,7.8,104711
181,8.279,73265
181,7.967,35279
181,7.5,87944
181,7.934,107171
181,6.889,10126
180,7.3,105113
180,7.808,130
180,7.328,75666
180,7.289,62977
180,8.058,78102
180,7.778,3902
180,7.331,126526
180,7.6,1472
180,6.439,50628
180,8.281,8880
180,7.8,25760
180,6.319,93533
180,7.239,2808
180,7.8,99335
179,6.774,88987
179,6.98,124010
179,7.064,7087
179,8.5,5381
179,7.737,130372
179,7.925,69851
179,8.2,78074
179,7.86,512
179,8.274,679
179,8.034,106158
179,7.626,98470
179,8.285,74083
178,7.6,80546
178,7.2,20727
178,7.281,22172
178,7.6,4920
178,7.68,1482
178,7.2,84553
178,8.5,121964
178,7.91,86673
177,7.96,99073
177,7.0,88053
177,6.907,100043
177,7.729,213241
177,7.667,45125
176,8.0,90677
176,7.054,65150
176,7.412,127626
176,7.474,37858
176,7.79,54728
176,7.411,61118
176,7.7,98013
175,7.946,85727
175,6.634,3382
175,7.997,42445
175,6.52,4550
175,7.823,72462
175,7.263,114505
175,7.211,83131
175,7.717,57577
175,7.549,72039
175,7.866,44317
175,7.763,1952
175,7.92,78462
175,7.863,21561
174,7.017,63535
174,7.747,25065
174,7.353,60839
174,8.2,58957
174,7.784,64353
174,7.6,86346
174,7.158,65523
174,8.19,112613
174,8.5,34158
174,7.4,46879
174,7.526,137040
173,7.827,64671
173,7.618,102518
173,7.6,60834
173,7.905,107365
173,7.723,43631
173,8.0,61746
173,6.87,80707
173,7.818,87462
173,6.546,103759
172,8.18,13093
172,7.5,126528
172,8.128,206164
172,7.465,126118
172,8.25,133748
172,8.555,76132
172,7.3,985
172,7.198,177
172,6.8,39357
172,6.0,4419
171,7.7,96734
171,8.447,92892
171,7.208,4346
171,7.418,7361
171,7.889,79352
171,7.02,18053
171,7.462,126120
171,6.924,129680
171,8.482,100281
170,6.241,86951
170,7.482,82744
170,7.409,39483
170,7.5,1026
170,7.312,994
170,7.385,43125
170,7.6,1918
170,6.568,40
170,7.503,9894
170,7.288,92926
170,7.341,83300
170,7.253,135868
170,7.085,5107
170,7.5,135385
170,7.5,102182
169,7.2,71577
169,7.568,198004
169,7.749,2418
168,7.729,42410
168,7.842,95941
168,8.592,36189
168,7.2,83127
168,8.14,57041
168,7.0,70484
168,7.762,64099
168,7.122,91962
167,8.593,80040
167,7.973,81322
167,6.955,136308
167,7.0,115521
167,6.183,68295
167,7.0,66090
167,7.907,69630
167,6.793,129897
167,8.2,118821
167,8.368,76874
166,7.693,653
166,7.5,7777
166,7.048,39361
166,7.38,251
166,8.3,113558
166,7.2,16684
166,7.596,67883
166,8.4,77702
166,8.1,110534
166,0.7,5
166,7.4,73640
166,6.0,1769
166,7.9,47699
166,7.9,63510
166,7.828,41692
165,7.185,91545
165,8.112,43249
165,8.461,31736
165,6.512,66939
165,7.867,40351
165,8.606,211684
165,7.9,93653
165,7.3,1706
165,7.661,65819
165,7.0,99769
165,7.5,6618
165,7.555,12577
165,7.0,12656
165,7.9,76409
164,7.637,1950
164,7.1,341
164,8.3,33238
164,7.305,80054
164,7.241,82875
164,8.53,119464
164,6.7,103445
164,7.829,13230
164,5.863,5917
164,6.788,103849
164,8.0,34801
164,8.1,26867
163,6.733,133700
163,6.555,90259
163,6.377,61967
163,7.7,129959
163,7.73,31585
163,7.92,50137
163,6.911,30826
163,7.0,75365
163,6.577,98036
162,7.525,95467
162,6.522,47119
162,7.6,60632
162,8.0,76530
162,6.596,39702
162,8.1,13643
162,7.157,7171
161,7.7,67043
161,6.944,113985
161,8.106,214603
161,8.093,62266
161,6.677,62417
161,7.3,16169
161,8.32,32062
161,7.7,94536
161,7.354,2957
161,7.161,123591
160,7.647,65944
160,7.481,60655
160,7.988,86163
160,7.609,69581
160,7.6,103
160,7.288,2321
160,7.272,31497
159,7.5,96348
159,6.972,85854
159,7.475,17287
159,7.871,2150
159,7.956,61915
159,7.8,894
159,7.113,118043
159,7.4,95160
158,7.522,100052
158,6.744,62195
158,7.427,2243
158,7.595,61096
158,7.997,56304
158,7.5,64158
158,8.608,60654
157,8.162,20695
157,8.1,72502
157,6.764,73550
157,8.137,67011
157,8.14,5665
157,5.589,16089
156,6.817,42531
156,6.7,3670
156,7.382,60644
156,7.984,2622
156,6.744,12584
156,7.529,102918
156,8.3,85702
155,6.939,57736
155,8.387,43017
155,7.119,111462
155,8.206,45857
155,7.3,90180
155,6.503,67129
155,6.274,1823
155,8.326,117648
155,8.142,5768
155,7.0,72248
154,6.663,93289
154,7.4,73671
154,8.409,208336
154,7.974,100897
154,7.195,65251
154,7.37,82130
154,6.763,4241
154,8.149,80665
154,7.8,12751
154,7.426,62681
153,6.876,66606
153,7.154,64554
153,8.392,99385
153,6.614,62919
153,5.412,135251
153,6.7,87393
153,8.173,87491
153,8.039,45859
153,7.111,32022
152,8.303,82823
152,7.201,82092
152,7.464,1153
152,7.191,58565
152,8.477,64552
152,8.6,136369
152,8.451,107329
152,7.145,76307
151,7.04,137437
151,8.01,118541
151,8.033,116174
151,6.887,20056
151,8.079,71834
151,7.152,63248
151,7.6,77947
151,7.334,114463
151,7.2,15354
151,7.4,65345
151,7.732,4334
151,7.4,83245
151,7.371,13179
151,7.809,94703
150,6.943,96853
150,7.423,85950
150,7.6,69557
150,7.9,120998
150,7.467,99741
150,6.833,7143
150,5.96,63175
149,6.872,4709
149,7.815,80006
149,7.4,73000
149,6.826,111312
149,7.57,32604
149,7.718,116259
149,7.185,111743
149,8.305,32716
149,7.792,62725
149,8.0,4507
149,8.2,101048
148,7.983,136311
148,7.3,66859
148,8.267,64127
148,7.986,57646
148,7.75,207717
148,7.132,46958
148,8.466,19239
148,7.014,32829
148,8.4,226241
148,7.588,43082
147,6.966,103425
147,6.67,5885
147,7.398,46930
147,7.361,85964
147,7.2,130523
146,7.5,155895
146,7.462,74140
146,6.705,12753
146,8.4,46434
146,7.771,104229
146,6.236,70767
146,7.897,34121
146,6.6,33240
146,7.75,77529
145,7.541,118663
145,8.117,72426
145,5.766,562
145,7.986,69017
145,6.776,44652
145,7.559,12727
145,7.186,2755
145,6.707,64434
145,7.5,94722
145,7.4,3714
145,7.497,66911
144,7.3,94924
144,7.462,50712
144,7.0,2404
144,7.1,99633
144,7.3,31841
144,7.823,67117
144,6.622,61239
144,6.778,47141
144,6.878,82094
144,7.2,106590
144,7.42,26101
143,5.2,3626
143,7.528,92443
143,6.99,2898
143,8.1,82817
143,7.773,1922
143,8.49,113808
143,7.706,37652
143,8.2,88328
143,6.5,76796
143,8.6,213762
143,7.606,62099
143,7.189,102625
143,6.738,60611
143,6.699,60972
143,7.626,13862
143,7.766,132719
143,6.909,86752
143,7.8,135250
143,7.315,43146
143,7.325,129475
143,8.143,114621
142,6.827,63161
142,7.4,1549
142,7.757,69541
142,7.655,126116
142,5.7,19531
142,7.123,72748
142,6.838,83870
142,8.046,1446
141,6.624,4576
141,8.096,11095
141,7.968,17611
141,7.844,109939
141,7.067,34634
141,7.947,110562
141,7.461,207863
141,7.1,74080
141,8.5,70626
141,7.454,81733
141,6.004,39758
140,8.275,82822
140,6.893,76692
140,7.504,21421
140,7.7,73964
140,8.4,2282
140,8.1,102825
140,7.939,65764
140,8.532,92621
140,6.911,90970
140,7.4,89434
139,8.025,77607
139,7.6,62267
139,7.3,1532
139,8.234,11235
139,7.5,58931
139,7.871,9155
139,7.266,67018
139,7.982,94245
139,7.8,62490
139,6.252,68001
139,8.345,66399
138,8.293,32676
138,6.917,157080
138,7.5,46881
138,8.547,113268
138,6.7,63329
138,8.293,81358
138,7.688,2284
138,7.87,90296
138,7.2,2720
138,7.638,195530
137,7.708,3764
137,7.3,5690
137,8.106,1977
137,8.4,19505
137,7.438,106837
137,7.7,85942
137,7.708,213049
137,5.599,78183
137,5.686,67132
137,8.234,45213
136,7.6,79618
136,8.1,99618
136,7.647,6391
136,7.93,45967
136,7.004,213713
136,7.522,11294
136,7.941,103319
136,6.4,19699
136,7.493,99479
136,7.5,70191
136,8.184,81821
136,7.7,4344
136,8.426,27167
136,8.3,71885
136,7.522,178
136,7.724,125940
135,7.0,12901
135,7.875,2686
135,7.411,96230
135,7.533,126386
135,7.545,124101
135,7.693,121658
135,7.119,47523
135,7.322,2440
135,8.0,110382
135,6.9,62066
135,7.256,75
135,4.137,1682
135,7.289,1073
134,7.1,2612
134,7.373,90955
134,7.41,109616
134,2.597,224387
134,6.276,44857
134,8.1,63085
134,7.996,230
134,7.399,3266
134,6.2,9026
134,8.377,158793
134,8.289,72071
134,7.381,12861
134,8.127,8779
134,7.215,97062
134,6.799,67993
134,8.015,2388
133,7.5,61433
133,8.4,78483
133,7.6,102619
133,8.425,11466
133,6.842,60705
133,6.898,18779
133,7.026,2153
133,7.996,134865
133,7.6,107135
133,7.9,63417
133,7.398,64411
133,7.707,104359
133,8.1,65798
133,6.9,20992
133,7.932,60846
132,6.439,18614
132,8.178,38867
132,8.572,116612
132,7.29,2187
132,5.928,67726
132,6.371,71693
132,7.7,110948
132,7.625,123192
132,7.186,15907
132,7.22,3002
132,8.6,85990
132,6.886,106514
131,7.317,92553
131,7.775,43078
131,7.6,33148
131,7.538,4068
131,7.9,4396
131,8.21,77994
131,7.076,90795
131,8.1,62884
131,6.568,81940
131,6.118,33958
130,7.377,82782
130,7.246,125949
130,6.792,1054
130,7.1,91242
130,7.062,90812
130,7.2,76887
130,7.0,106108
130,6.081,71641
130,7.712,20993
130,8.258,751
130,7.335,119955
130,7.3,44493
130,8.019,17174
130,6.804,113987
130,8.254,215874
130,7.831,46143
129,6.756,2855
129,7.6,11823
129,7.69,46923
129,8.0,18689
129,8.0,110531
129,7.461,105804
129,7.822,249
129,7.9,1341
129,7.217,18653
129,7.341,126167
129,6.872,60888
129,7.267,89571
129,8.6,124394
129,8.0,36837
129,7.457,4493
129,7.9,108303
129,6.969,122196
128,7.066,86621
128,7.5,93297
128,8.164,13987
128,7.582,46441
128,7.453,89440
128,6.7,62335
128,7.7,60730
128,8.121,34141
128,7.5,72304
128,7.504,34
128,7.173,118958
128,7.625,30980
128,7.898,68654
128,7.8,14069
128,7.5,65261
128,8.602,32315
128,5.594,1489
128,7.0,68126
128,7.371,1716
127,6.693,60796
127,6.736,12925
127,7.4,18408
127,7.142,119934
127,6.6,97
127,7.7,8962
127,7.535,62717
127,7.063,7097
127,8.031,16188
127,8.1,66870
127,7.346,2406
127,6.8,63296
127,7.075,66912
127,7.063,67743
127,7.5,78742
127,7.327,44593
127,7.047,39360
127,7.976,520
127,7.988,68780
126,7.544,84896
126,7.401,158307
126,6.607,71887
126,7.9,46025
126,7.071,106159
126,8.5,93657
126,7.6,60603
126,8.2,67710
126,7.107,65763
126,7.9,65950
126,7.286,95515
126,6.591,60855
126,7.7,45630
126,6.4,498
126,6.563,65856
126,7.436,197429
126,8.5,75820
126,7.7,76130
126,7.183,2251
125,7.736,64165
125,7.268,61698
125,8.168,98494
125,7.368,232125
125,6.384,61406
125,7.8,95356
125,7.976,72027
125,8.376,45952
125,8.632,80539
125,7.428,102434
125,7.9,62505
125,6.156,73536
125,7.9,543
125,7.3,46746
125,6.912,5256
125,7.9,61483
124,8.0,3787
124,7.657,32900
124,7.238,1475
124,8.246,197428
124,8.161,226135
124,7.343,93749
124,8.387,27845
124,7.9,43135
124,6.77,90265
124,7.508,197248
124,7.855,13455
124,7.0,88239
124,8.052,115694
124,7.194,85703
123,8.626,85077
123,7.8,133423
123,5.776,65813
123,6.7,62142
123,6.871,70384
123,8.089,9148
123,7.8,68183
123,7.654,1749
123,7.6,60642
123,6.817,80055
123,6.713,9262
123,7.846,126
123,6.768,129612
123,7.63,31500
123,6.992,32708
123,6.272,60864
123,7.4,90521
123,6.963,73613
122,8.377,62476
122,7.6,406
122,6.344,50558
122,7.172,63913
122,6.885,93579
122,7.6,32613
122,7.295,255
122,7.152,32166
122,7.402,97401
122,8.4,76125
122,7.402,5829
122,6.7,104505
122,7.684,106
122,7.84,95433
122,7.279,66282
122,8.041,9892
122,7.742,43513
121,6.574,67497
121,6.8,30957
121,7.1,44242
121,8.1,36041
121,6.562,67443
121,6.983,105305
121,7.302,119861
121,7.19,60638
121,7.517,618
121,7.103,71737
121,7.9,61445
121,8.145,88042
121,7.9,37437
121,6.8,2126
120,5.783,62433
120,7.6,6670
120,6.5,2235
120,8.267,33153
120,7.038,71383
120,7.6,5031
120,7.071,113984
120,6.888,51168
120,7.609,157061
120,7.9,8991
120,7.567,114772
120,6.8,102272
120,7.808,111494
120,7.252,3072
120,7.9,21567
120,6.6,209265
120,7.0,12976
120,8.3,82532
120,6.0,881
120,7.004,139099
119,7.004,2552
119,8.2,21720
119,7.4,64248
119,7.3,15830
119,6.819,111761
119,8.1,114068
119,8.458,204541
119,7.328,78941
119,7.744,108664
119,7.319,21762
119,7.445,94801
119,7.134,38294
119,8.322,1072
119,6.2,67684
119,7.282,62829
119,7.223,39898
119,7.71,73602
119,7.4,18048
119,7.3,93520
119,7.979,100567
119,6.874,33922
119,7.4,66941
118,7.386,34573
118,8.411,214609
118,8.644,64010
118,8.292,116725
118,6.597,68018
118,6.703,54
118,8.5,61865
118,7.123,194
118,6.59,65227
118,6.733,119284
118,7.3,215333
118,7.1,8068
118,7.8,126027
118,6.953,56353
118,7.1,4573
118,7.606,203857
118,8.4,103254
118,7.737,61259
118,4.898,72925
118,8.216,81211
117,7.2,124920
117,6.3,195822
117,7.632,7166
117,7.496,45610
117,8.547,116727
117,7.9,67265
117,8.167,70372
117,7.8,113710
117,6.603,95670
117,6.325,40137
117,8.3,78154
116,8.121,133357
116,8.164,70639
116,7.539,34356
116,7.3,35281
116,5.569,6647
116,7.371,78314
116,8.509,86389
116,7.931,205
116,7.0,2303
116,6.578,64437
116,8.556,63495
116,8.082,5172
116,7.431,80730
116,8.026,67048
116,7.9,117987
116,7.366,66599
116,8.655,208730
116,7.612,39056
116,7.5,99346
116,6.836,92394
116,5.31,331
116,5.763,4349
116,7.069,111894
115,7.0,75893
115,6.8,2912
115,7.083,80795
115,7.0,153205
115,6.622,33466
115,6.726,137569
115,7.448,115970
115,8.187,154494
115,7.5,7330
115,7.8,18156
114,8.158,96884
114,8.167,83054
114,7.4,62668
114,6.9,1486
114,7.053,46910
114,7.035,5383
114,7.636,80826
114,7.263,36406
114,8.36,6484
114,7.9,102088
114,7.803,34732
114,7.32,62773
114,7.202,59717
114,7.763,95272
114,7.0,2289
114,6.614,223313
113,8.292,4549
113,8.049,62302
113,5.783,39796
113,5.783,72581
113,7.881,34435
113,7.3,70721
113,7.0,61258
113,7.08,108298
113,7.0,64551
113,7.4,3291
113,6.863,110344
112,7.8,11100
112,7.2,2640
112,6.299,19033
112,7.603,61920
112,7.201,79299
112,7.281,57774
112,7.5,14188
112,8.1,20450
112,6.8,65945
112,7.862,92588
112,7.455,70168
112,8.17,81829
112,7.348,42029
112,7.559,1101
112,7.844,65454
112,8.067,3557
112,7.214,87399
112,7.0,57754
112,7.491,96005
112,7.2,3534
112,7.674,117682
112,7.147,76954
112,6.04,66636
112,7.973,2632
112,6.991,67490
112,7.004,3486
111,7.045,64383
111,7.6,7022
111,7.482,96718
111,6.604,47054
111,6.8,967
111,7.7,13851
111,8.3,61970
111,7.284,62875
111,8.2,46550
111,8.072,44725
111,7.216,7782
111,7.2,215103
111,6.8,509
111,8.477,119845
111,7.8,4483
111,7.676,70779
111,7.829,74728
111,6.9,136998
111,8.0,56590
111,7.541,199318
111,7.847,2473
110,7.891,42253
110,7.791,99530
110,7.986,65333
110,6.764,60791
110,6.386,61873
110,7.455,80039
110,5.55,62223
110,6.409,67780
110,7.905,5279
110,7.795,42413
110,8.341,332
109,7.775,106388
109,7.0,4392
109,7.1,134
109,7.5,78214
109,6.757,4417
109,7.097,589
109,7.193,75896
109,7.729,936
109,8.0,52891
109,7.165,47318
109,7.876,64396
109,7.94,67052
109,7.307,90665
109,7.5,106393
109,5.9,130542
109,7.317,156819
108,8.0,100565
108,7.005,128036
108,7.991,133903
108,8.2,12539
108,8.111,65170
108,7.653,59312
108,7.556,98830
108,6.764,557
108,8.097,82456
108,7.889,81723
108,7.361,7263
108,7.713,72658
108,8.0,64840
108,6.972,11573
108,7.0,106149
108,7.2,12592
108,8.4,61425
108,6.505,81049
108,7.074,2940
108,8.62,44931
108,6.486,99002
108,7.074,111177
108,7.375,128098
108,8.019,72499
108,6.676,61969
108,6.4,79093
108,7.218,96628
107,7.7,66017
107,7.3,39185
107,7.294,4477
107,7.388,4623
107,7.238,93786
107,7.593,19053
107,7.9,45234
107,6.9,61427
107,7.4,66558
107,6.986,9773
107,8.6,217460
107,7.533,97084
107,8.2,38324
107,7.416,215902
107,6.724,30703
107,8.243,70880
107,7.822,2774
107,6.7,102281
107,7.294,70837
107,6.916,62125
107,6.93,127426
107,7.3,106835
107,6.9,1992
106,8.6,97923
106,8.132,204284
106,8.3,65614
106,6.514,65579
106,8.264,130368
106,7.797,67679
106,7.741,100436
106,8.189,97970
106,7.1,63398
106,6.741,31991
106,6.7,91699
106,7.5,94659
106,7.16,15151
106,7.792,95341
106,6.873,1767
106,5.675,34971
106,8.0,37567
106,7.821,92402
106,7.373,155631
106,8.0,78292
105,6.938,1930
105,6.4,17380
105,8.138,72710
105,6.314,16072
